,load,ohms
2294,"[' 2024-04-29 14:25:19.038789', '7.096']","[' 2024-04-29 14:25:19.038789', '2241.43374']"
2295,"[' 2024-04-29 14:25:19.239945', '7.115']","[' 2024-04-29 14:25:19.239945', '2291.42067']"
2296,"[' 2024-04-29 14:25:19.439363', '7.123']","[' 2024-04-29 14:25:19.439363', '2234.97516']"
2297,"[' 2024-04-29 14:25:19.639173', '7.133']","[' 2024-04-29 14:25:19.639173', '2238.47787']"
2298,"[' 2024-04-29 14:25:19.850099', '7.164']","[' 2024-04-29 14:25:19.850099', '2137.56464']"
2299,"[' 2024-04-29 14:25:20.044082', '7.182']","[' 2024-04-29 14:25:20.044082', '2372.11127']"
2300,"[' 2024-04-29 14:25:20.250007', '7.201']","[' 2024-04-29 14:25:20.250007', '2399.58433']"
2301,"[' 2024-04-29 14:25:20.438502', '7.225']","[' 2024-04-29 14:25:20.438502', '2286.42221']"
2302,"[' 2024-04-29 14:25:20.639290', '7.251']","[' 2024-04-29 14:25:20.639290', '2222.12746']"
2303,"[' 2024-04-29 14:25:20.847933', '7.269']","[' 2024-04-29 14:25:20.847933', '2202.37435']"
2304,"[' 2024-04-29 14:25:21.046742', '7.276']","[' 2024-04-29 14:25:21.046742', '2194.61917']"
2305,"[' 2024-04-29 14:25:21.248174', '7.29']","[' 2024-04-29 14:25:21.248174', '2177.00686']"
2306,"[' 2024-04-29 14:25:21.439466', '7.317']","[' 2024-04-29 14:25:21.439466', '2195.14094']"
2307,"[' 2024-04-29 14:25:21.639504', '7.332']","[' 2024-04-29 14:25:21.639504', '2044.05284']"
2308,"[' 2024-04-29 14:25:21.849882', '7.356']","[' 2024-04-29 14:25:21.849882', '2161.68045']"
2309,"[' 2024-04-29 14:25:22.048190', '7.383']","[' 2024-04-29 14:25:22.048190', '2170.13021']"
2310,"[' 2024-04-29 14:25:22.246954', '7.396']","[' 2024-04-29 14:25:22.246954', '2213.40289']"
2311,"[' 2024-04-29 14:25:22.438506', '7.414']","[' 2024-04-29 14:25:22.438506', '2015.36179']"
2312,"[' 2024-04-29 14:25:22.637985', '7.442']","[' 2024-04-29 14:25:22.637985', '2030.08681']"
2313,"[' 2024-04-29 14:25:22.838630', '7.468']","[' 2024-04-29 14:25:22.838630', '2190.24457']"
2314,"[' 2024-04-29 14:25:23.039678', '7.478']","[' 2024-04-29 14:25:23.039678', '2105.60473']"
2315,"[' 2024-04-29 14:25:23.248290', '7.489']","[' 2024-04-29 14:25:23.248290', '2160.84628']"
2316,"[' 2024-04-29 14:25:23.438844', '7.501']","[' 2024-04-29 14:25:23.438844', '2266.72386']"
2317,"[' 2024-04-29 14:25:23.637448', '7.524']","[' 2024-04-29 14:25:23.637448', '2247.14543']"
2318,"[' 2024-04-29 14:25:23.848324', '7.551']","[' 2024-04-29 14:25:23.848324', '2206.14021']"
2319,"[' 2024-04-29 14:25:24.049980', '7.57']","[' 2024-04-29 14:25:24.049980', '2052.41076']"
2320,"[' 2024-04-29 14:25:24.238771', '7.584']","[' 2024-04-29 14:25:24.238771', '2230.80878']"
2321,"[' 2024-04-29 14:25:24.438569', '7.598']","[' 2024-04-29 14:25:24.438569', '2095.09889']"
2322,"[' 2024-04-29 14:25:24.640083', '7.616']","[' 2024-04-29 14:25:24.640083', '2217.13541']"
2323,"[' 2024-04-29 14:25:24.838567', '7.635']","[' 2024-04-29 14:25:24.838567', '2156.11108']"
2324,"[' 2024-04-29 14:25:25.038647', '7.653']","[' 2024-04-29 14:25:25.038647', '2148.6734']"
2325,"[' 2024-04-29 14:25:25.237313', '7.672']","[' 2024-04-29 14:25:25.237313', '2118.05199']"
2326,"[' 2024-04-29 14:25:25.438418', '7.7']","[' 2024-04-29 14:25:25.438418', '2292.24377']"
2327,"[' 2024-04-29 14:25:25.645971', '7.723']","[' 2024-04-29 14:25:25.645971', '2202.14889']"
2328,"[' 2024-04-29 14:25:25.847680', '7.737']","[' 2024-04-29 14:25:25.847680', '2184.86054']"
2329,"[' 2024-04-29 14:25:26.037978', '7.755']","[' 2024-04-29 14:25:26.037978', '1945.92872']"
2330,"[' 2024-04-29 14:25:26.247610', '7.777']","[' 2024-04-29 14:25:26.247610', '2028.81761']"
2331,"[' 2024-04-29 14:25:26.447516', '7.794']","[' 2024-04-29 14:25:26.447516', '2137.4927']"
2332,"[' 2024-04-29 14:25:26.650024', '7.813']","[' 2024-04-29 14:25:26.650024', '1929.83538']"
2333,"[' 2024-04-29 14:25:26.838524', '7.832']","[' 2024-04-29 14:25:26.838524', '2158.0497']"
2334,"[' 2024-04-29 14:25:27.037836', '7.851']","[' 2024-04-29 14:25:27.037836', '2053.644']"
2335,"[' 2024-04-29 14:25:27.248853', '7.875']","[' 2024-04-29 14:25:27.248853', '2048.19541']"
2336,"[' 2024-04-29 14:25:27.448568', '7.892']","[' 2024-04-29 14:25:27.448568', '2033.48737']"
2337,"[' 2024-04-29 14:25:27.637998', '7.91']","[' 2024-04-29 14:25:27.637998', '2041.05967']"
2338,"[' 2024-04-29 14:25:27.838118', '7.927']","[' 2024-04-29 14:25:27.838118', '2112.46987']"
2339,"[' 2024-04-29 14:25:28.039824', '7.947']","[' 2024-04-29 14:25:28.039824', '1963.03887']"
2340,"[' 2024-04-29 14:25:28.238371', '7.963']","[' 2024-04-29 14:25:28.238371', '1997.47287']"
2341,"[' 2024-04-29 14:25:28.437402', '7.985']","[' 2024-04-29 14:25:28.437402', '1963.3541']"
2342,"[' 2024-04-29 14:25:28.638229', '8.005']","[' 2024-04-29 14:25:28.638229', '2009.09156']"
2343,"[' 2024-04-29 14:25:28.847389', '8.022']","[' 2024-04-29 14:25:28.847389', '1898.62665']"
2344,"[' 2024-04-29 14:25:29.038769', '8.044']","[' 2024-04-29 14:25:29.038769', '1982.84593']"
2345,"[' 2024-04-29 14:25:29.237919', '8.061']","[' 2024-04-29 14:25:29.237919', '1965.5428']"
2346,"[' 2024-04-29 14:25:29.438252', '8.077']","[' 2024-04-29 14:25:29.438252', '2043.70286']"
2347,"[' 2024-04-29 14:25:29.638625', '8.093']","[' 2024-04-29 14:25:29.638625', '1895.55005']"
2348,"[' 2024-04-29 14:25:29.838061', '8.114']","[' 2024-04-29 14:25:29.838061', '2123.18655']"
2349,"[' 2024-04-29 14:25:30.049046', '8.137']","[' 2024-04-29 14:25:30.049046', '2045.06505']"
2350,"[' 2024-04-29 14:25:30.246351', '8.16']","[' 2024-04-29 14:25:30.246351', '2015.53969']"
2351,"[' 2024-04-29 14:25:30.438084', '8.18']","[' 2024-04-29 14:25:30.438084', '1909.49845']"
2352,"[' 2024-04-29 14:25:30.637056', '8.202']","[' 2024-04-29 14:25:30.637056', '2067.49056']"
2353,"[' 2024-04-29 14:25:30.838875', '8.213']","[' 2024-04-29 14:25:30.838875', '2140.66679']"
2354,"[' 2024-04-29 14:25:31.037883', '8.23']","[' 2024-04-29 14:25:31.037883', '1982.71213']"
2355,"[' 2024-04-29 14:25:31.247588', '8.25']","[' 2024-04-29 14:25:31.247588', '1952.46159']"
2356,"[' 2024-04-29 14:25:31.438310', '8.273']","[' 2024-04-29 14:25:31.438310', '2049.16219']"
2357,"[' 2024-04-29 14:25:31.646810', '8.289']","[' 2024-04-29 14:25:31.646810', '2047.57647']"
2358,"[' 2024-04-29 14:25:31.837948', '8.309']","[' 2024-04-29 14:25:31.837948', '1899.72953']"
2359,"[' 2024-04-29 14:25:32.038485', '8.333']","[' 2024-04-29 14:25:32.038485', '1933.88065']"
2360,"[' 2024-04-29 14:25:32.238207', '8.351']","[' 2024-04-29 14:25:32.238207', '1984.38789']"
2361,"[' 2024-04-29 14:25:32.446642', '8.365']","[' 2024-04-29 14:25:32.446642', '1919.64911']"
2362,"[' 2024-04-29 14:25:32.637776', '8.386']","[' 2024-04-29 14:25:32.637776', '1959.87721']"
2363,"[' 2024-04-29 14:25:32.848615', '8.401']","[' 2024-04-29 14:25:32.848615', '1997.09035']"
2364,"[' 2024-04-29 14:25:33.038115', '8.419']","[' 2024-04-29 14:25:33.038115', '1956.04556']"
2365,"[' 2024-04-29 14:25:33.246103', '8.436']","[' 2024-04-29 14:25:33.246103', '1917.95308']"
2366,"[' 2024-04-29 14:25:33.438323', '8.456']","[' 2024-04-29 14:25:33.438323', '1975.90956']"
2367,"[' 2024-04-29 14:25:33.637996', '8.475']","[' 2024-04-29 14:25:33.637996', '1901.09731']"
2368,"[' 2024-04-29 14:25:33.837855', '8.505']","[' 2024-04-29 14:25:33.837855', '1931.22032']"
2369,"[' 2024-04-29 14:25:34.048679', '8.526']","[' 2024-04-29 14:25:34.048679', '1979.95186']"
2370,"[' 2024-04-29 14:25:34.236645', '8.543']","[' 2024-04-29 14:25:34.236645', '1927.76942']"
2371,"[' 2024-04-29 14:25:34.437614', '8.563']","[' 2024-04-29 14:25:34.437614', '1946.09241']"
2372,"[' 2024-04-29 14:25:34.637909', '8.576']","[' 2024-04-29 14:25:34.637909', '1909.50368']"
2373,"[' 2024-04-29 14:25:34.837514', '8.596']","[' 2024-04-29 14:25:34.837514', '1917.31794']"
2374,"[' 2024-04-29 14:25:35.038201', '8.616']","[' 2024-04-29 14:25:35.038201', '1920.19316']"
2375,"[' 2024-04-29 14:25:35.239017', '8.628']","[' 2024-04-29 14:25:35.239017', '1934.85246']"
2376,"[' 2024-04-29 14:25:35.447695', '8.642']","[' 2024-04-29 14:25:35.447695', '1854.86556']"
2377,"[' 2024-04-29 14:25:35.638136', '8.666']","[' 2024-04-29 14:25:35.638136', '1902.06169']"
2378,"[' 2024-04-29 14:25:35.837512', '8.695']","[' 2024-04-29 14:25:35.837512', '1932.63678']"
2379,"[' 2024-04-29 14:25:36.037058', '8.711']","[' 2024-04-29 14:25:36.037058', '1882.7712']"
2380,"[' 2024-04-29 14:25:36.247091', '8.73']","[' 2024-04-29 14:25:36.247091', '1884.85637']"
2381,"[' 2024-04-29 14:25:36.448945', '8.752']","[' 2024-04-29 14:25:36.448945', '1940.90046']"
2382,"[' 2024-04-29 14:25:36.637545', '8.766']","[' 2024-04-29 14:25:36.637545', '1815.34283']"
2383,"[' 2024-04-29 14:25:36.838888', '8.784']","[' 2024-04-29 14:25:36.838888', '1926.73654']"
2384,"[' 2024-04-29 14:25:37.047166', '8.805']","[' 2024-04-29 14:25:37.047166', '1826.42614']"
2385,"[' 2024-04-29 14:25:37.247256', '8.828']","[' 2024-04-29 14:25:37.247256', '1924.04401']"
2386,"[' 2024-04-29 14:25:37.437594', '8.842']","[' 2024-04-29 14:25:37.437594', '1831.60096']"
2387,"[' 2024-04-29 14:25:37.638145', '8.857']","[' 2024-04-29 14:25:37.638145', '1923.91983']"
2388,"[' 2024-04-29 14:25:37.839635', '8.881']","[' 2024-04-29 14:25:37.839635', '1793.51832']"
2389,"[' 2024-04-29 14:25:38.038480', '8.898']","[' 2024-04-29 14:25:38.038480', '1909.75908']"
2390,"[' 2024-04-29 14:25:38.238583', '8.915']","[' 2024-04-29 14:25:38.238583', '1705.34264']"
2391,"[' 2024-04-29 14:25:38.437470', '8.936']","[' 2024-04-29 14:25:38.437470', '1875.33242']"
2392,"[' 2024-04-29 14:25:38.637463', '8.96']","[' 2024-04-29 14:25:38.637463', '1712.17326']"
2393,"[' 2024-04-29 14:25:38.837655', '8.975']","[' 2024-04-29 14:25:38.837655', '1834.62692']"
2394,"[' 2024-04-29 14:25:39.037443', '8.995']","[' 2024-04-29 14:25:39.037443', '1816.19321']"
2395,"[' 2024-04-29 14:25:39.236696', '9.016']","[' 2024-04-29 14:25:39.236696', '1969.62498']"
2396,"[' 2024-04-29 14:25:39.437311', '9.034']","[' 2024-04-29 14:25:39.437311', '1754.48013']"
2397,"[' 2024-04-29 14:25:39.645360', '9.052']","[' 2024-04-29 14:25:39.645360', '1782.53015']"
2398,"[' 2024-04-29 14:25:39.838045', '9.074']","[' 2024-04-29 14:25:39.838045', '1943.7848']"
2399,"[' 2024-04-29 14:25:40.047833', '9.095']","[' 2024-04-29 14:25:40.047833', '1793.26226']"
2400,"[' 2024-04-29 14:25:40.237970', '9.117']","[' 2024-04-29 14:25:40.237970', '1847.75938']"
2401,"[' 2024-04-29 14:25:40.436985', '9.133']","[' 2024-04-29 14:25:40.436985', '1871.78779']"
2402,"[' 2024-04-29 14:25:40.636873', '9.147']","[' 2024-04-29 14:25:40.636873', '1796.49793']"
2403,"[' 2024-04-29 14:25:40.837318', '9.173']","[' 2024-04-29 14:25:40.837318', '1756.67552']"
2404,"[' 2024-04-29 14:25:41.037954', '9.193']","[' 2024-04-29 14:25:41.037954', '1689.17955']"
2405,"[' 2024-04-29 14:25:41.247935', '9.206']","[' 2024-04-29 14:25:41.247935', '1802.21115']"
2406,"[' 2024-04-29 14:25:41.437091', '9.221']","[' 2024-04-29 14:25:41.437091', '1825.64235']"
2407,"[' 2024-04-29 14:25:41.637209', '9.24']","[' 2024-04-29 14:25:41.637209', '1763.51298']"
2408,"[' 2024-04-29 14:25:41.845058', '9.265']","[' 2024-04-29 14:25:41.845058', '1843.13551']"
2409,"[' 2024-04-29 14:25:42.036265', '9.29']","[' 2024-04-29 14:25:42.036265', '1736.42409']"
2410,"[' 2024-04-29 14:25:42.247988', '9.304']","[' 2024-04-29 14:25:42.247988', '1791.40511']"
2411,"[' 2024-04-29 14:25:42.447383', '9.323']","[' 2024-04-29 14:25:42.447383', '1962.69697']"
2412,"[' 2024-04-29 14:25:42.637671', '9.347']","[' 2024-04-29 14:25:42.637671', '1672.33297']"
2413,"[' 2024-04-29 14:25:42.846436', '9.368']","[' 2024-04-29 14:25:42.846436', '1796.24346']"
2414,"[' 2024-04-29 14:25:43.037583', '9.384']","[' 2024-04-29 14:25:43.037583', '1770.75614']"
2415,"[' 2024-04-29 14:25:43.237176', '9.399']","[' 2024-04-29 14:25:43.237176', '1718.74755']"
2416,"[' 2024-04-29 14:25:43.447696', '9.419']","[' 2024-04-29 14:25:43.447696', '1783.0503']"
2417,"[' 2024-04-29 14:25:43.645476', '9.436']","[' 2024-04-29 14:25:43.645476', '1820.12601']"
2418,"[' 2024-04-29 14:25:43.836303', '9.452']","[' 2024-04-29 14:25:43.836303', '1803.3659']"
2419,"[' 2024-04-29 14:25:44.037196', '9.47']","[' 2024-04-29 14:25:44.037196', '1657.65165']"
2420,"[' 2024-04-29 14:25:44.237671', '9.492']","[' 2024-04-29 14:25:44.237671', '1794.76869']"
2421,"[' 2024-04-29 14:25:44.437557', '9.515']","[' 2024-04-29 14:25:44.437557', '1941.40148']"
2422,"[' 2024-04-29 14:25:44.636696', '9.542']","[' 2024-04-29 14:25:44.636696', '1818.76302']"
2423,"[' 2024-04-29 14:25:44.837834', '9.559']","[' 2024-04-29 14:25:44.837834', '1719.21436']"
2424,"[' 2024-04-29 14:25:45.047504', '9.571']","[' 2024-04-29 14:25:45.047504', '1645.54579']"
2425,"[' 2024-04-29 14:25:45.238051', '9.585']","[' 2024-04-29 14:25:45.238051', '1702.28625']"
2426,"[' 2024-04-29 14:25:45.435975', '9.61']","[' 2024-04-29 14:25:45.435975', '1784.57694']"
2427,"[' 2024-04-29 14:25:45.637788', '9.63']","[' 2024-04-29 14:25:45.637788', '1920.24194']"
2428,"[' 2024-04-29 14:25:45.836951', '9.648']","[' 2024-04-29 14:25:45.836951', '1738.41828']"
2429,"[' 2024-04-29 14:25:46.044917', '9.669']","[' 2024-04-29 14:25:46.044917', '1902.32739']"
2430,"[' 2024-04-29 14:25:46.245161', '9.685']","[' 2024-04-29 14:25:46.245161', '1614.68321']"
2431,"[' 2024-04-29 14:25:46.445430', '9.706']","[' 2024-04-29 14:25:46.445430', '1821.10881']"
2432,"[' 2024-04-29 14:25:46.636854', '9.728']","[' 2024-04-29 14:25:46.636854', '1708.87851']"
2433,"[' 2024-04-29 14:25:46.837109', '9.74']","[' 2024-04-29 14:25:46.837109', '1670.01572']"
2434,"[' 2024-04-29 14:25:47.036908', '9.755']","[' 2024-04-29 14:25:47.036908', '1699.66906']"
2435,"[' 2024-04-29 14:25:47.237283', '9.782']","[' 2024-04-29 14:25:47.237283', '1738.33485']"
2436,"[' 2024-04-29 14:25:47.438417', '9.8']","[' 2024-04-29 14:25:47.438417', '1807.46748']"
2437,"[' 2024-04-29 14:25:47.637230', '9.817']","[' 2024-04-29 14:25:47.637230', '1712.91918']"
2438,"[' 2024-04-29 14:25:47.844798', '9.835']","[' 2024-04-29 14:25:47.844798', '1639.35606']"
2439,"[' 2024-04-29 14:25:48.036497', '9.858']","[' 2024-04-29 14:25:48.036497', '1729.82638']"
2440,"[' 2024-04-29 14:25:48.244853', '9.875']","[' 2024-04-29 14:25:48.244853', '1714.98582']"
2441,"[' 2024-04-29 14:25:48.435993', '9.894']","[' 2024-04-29 14:25:48.435993', '1709.47181']"
2442,"[' 2024-04-29 14:25:48.636497', '9.91']","[' 2024-04-29 14:25:48.636497', '1699.67433']"
2443,"[' 2024-04-29 14:25:48.836626', '9.933']","[' 2024-04-29 14:25:48.836626', '1625.718']"
2444,"[' 2024-04-29 14:25:49.036696', '9.959']","[' 2024-04-29 14:25:49.036696', '1695.10428']"
2445,"[' 2024-04-29 14:25:49.245022', '9.978']","[' 2024-04-29 14:25:49.245022', '1728.90014']"
2446,"[' 2024-04-29 14:25:49.437278', '9.989']","[' 2024-04-29 14:25:49.437278', '1740.77909']"
2447,"[' 2024-04-29 14:25:49.636003', '10']","[' 2024-04-29 14:25:49.636003', '1556.56532']"
2448,"[' 2024-04-29 14:25:49.836806', '10.02']","[' 2024-04-29 14:25:49.836806', '1687.38966']"
2449,"[' 2024-04-29 14:25:50.036688', '10.04']","[' 2024-04-29 14:25:50.036688', '1560.68691']"
2450,"[' 2024-04-29 14:25:50.236909', '10.06']","[' 2024-04-29 14:25:50.236909', '1715.74845']"
2451,"[' 2024-04-29 14:25:50.435487', '10.09']","[' 2024-04-29 14:25:50.435487', '1789.45545']"
2452,"[' 2024-04-29 14:25:50.647828', '10.1']","[' 2024-04-29 14:25:50.647828', '1653.9004']"
2453,"[' 2024-04-29 14:25:50.844702', '10.12']","[' 2024-04-29 14:25:50.844702', '1560.93316']"
2454,"[' 2024-04-29 14:25:51.044643', '10.13']","[' 2024-04-29 14:25:51.044643', '1646.86463']"
2455,"[' 2024-04-29 14:25:51.247738', '10.16']","[' 2024-04-29 14:25:51.247738', '1587.77535']"
2456,"[' 2024-04-29 14:25:51.436625', '10.18']","[' 2024-04-29 14:25:51.436625', '1697.01144']"
2457,"[' 2024-04-29 14:25:51.634897', '10.2']","[' 2024-04-29 14:25:51.634897', '1725.30945']"
2458,"[' 2024-04-29 14:25:51.836323', '10.22']","[' 2024-04-29 14:25:51.836323', '1650.06973']"
2459,"[' 2024-04-29 14:25:52.046738', '10.24']","[' 2024-04-29 14:25:52.046738', '1681.45319']"
2460,"[' 2024-04-29 14:25:52.247085', '10.26']","[' 2024-04-29 14:25:52.247085', '1768.72531']"
2461,"[' 2024-04-29 14:25:52.436314', '10.28']","[' 2024-04-29 14:25:52.436314', '1609.79512']"
2462,"[' 2024-04-29 14:25:52.644887', '10.3']","[' 2024-04-29 14:25:52.644887', '1610.238']"
2463,"[' 2024-04-29 14:25:52.837308', '10.32']","[' 2024-04-29 14:25:52.837308', '1691.73128']"
2464,"[' 2024-04-29 14:25:53.045015', '10.33']","[' 2024-04-29 14:25:53.045015', '1685.85628']"
2465,"[' 2024-04-29 14:25:53.236175', '10.35']","[' 2024-04-29 14:25:53.236175', '1703.30278']"
2466,"[' 2024-04-29 14:25:53.435555', '10.37']","[' 2024-04-29 14:25:53.435555', '1462.3882']"
2467,"[' 2024-04-29 14:25:53.636581', '10.39']","[' 2024-04-29 14:25:53.636581', '1613.15973']"
2468,"[' 2024-04-29 14:25:53.836270', '10.41']","[' 2024-04-29 14:25:53.836270', '1550.60001']"
2469,"[' 2024-04-29 14:25:54.046756', '10.43']","[' 2024-04-29 14:25:54.046756', '1603.03669']"
2470,"[' 2024-04-29 14:25:54.245556', '10.44']","[' 2024-04-29 14:25:54.245556', '1622.1868']"
2471,"[' 2024-04-29 14:25:54.437193', '10.46']","[' 2024-04-29 14:25:54.437193', '1587.62402']"
2472,"[' 2024-04-29 14:25:54.637282', '10.48']","[' 2024-04-29 14:25:54.637282', '1595.62577']"
2473,"[' 2024-04-29 14:25:54.836078', '10.5']","[' 2024-04-29 14:25:54.836078', '1712.13928']"
2474,"[' 2024-04-29 14:25:55.036173', '10.52']","[' 2024-04-29 14:25:55.036173', '1602.01237']"
2475,"[' 2024-04-29 14:25:55.246239', '10.54']","[' 2024-04-29 14:25:55.246239', '1819.96652']"
2476,"[' 2024-04-29 14:25:55.436041', '10.57']","[' 2024-04-29 14:25:55.436041', '1823.41466']"
2477,"[' 2024-04-29 14:25:55.646233', '10.6']","[' 2024-04-29 14:25:55.646233', '1669.942']"
2478,"[' 2024-04-29 14:25:55.836177', '10.6']","[' 2024-04-29 14:25:55.836177', '1783.86531']"
2479,"[' 2024-04-29 14:25:56.037364', '10.62']","[' 2024-04-29 14:25:56.037364', '1780.1874']"
2480,"[' 2024-04-29 14:25:56.236736', '10.63']","[' 2024-04-29 14:25:56.236736', '1710.44401']"
2481,"[' 2024-04-29 14:25:56.445220', '10.65']","[' 2024-04-29 14:25:56.445220', '1719.22778']"
2482,"[' 2024-04-29 14:25:56.635222', '10.68']","[' 2024-04-29 14:25:56.635222', '1706.78356']"
2483,"[' 2024-04-29 14:25:56.836611', '10.7']","[' 2024-04-29 14:25:56.836611', '1673.60411']"
2484,"[' 2024-04-29 14:25:57.046826', '10.71']","[' 2024-04-29 14:25:57.046826', '1659.98294']"
2485,"[' 2024-04-29 14:25:57.246684', '10.72']","[' 2024-04-29 14:25:57.246684', '1660.86038']"
2486,"[' 2024-04-29 14:25:57.444937', '10.76']","[' 2024-04-29 14:25:57.444937', '1748.91531']"
2487,"[' 2024-04-29 14:25:57.635674', '10.77']","[' 2024-04-29 14:25:57.635674', '1625.31781']"
2488,"[' 2024-04-29 14:25:57.845236', '10.78']","[' 2024-04-29 14:25:57.845236', '1721.86387']"
2489,"[' 2024-04-29 14:25:58.046739', '10.8']","[' 2024-04-29 14:25:58.046739', '1668.417']"
2490,"[' 2024-04-29 14:25:58.236386', '10.84']","[' 2024-04-29 14:25:58.236386', '1653.58284']"
2491,"[' 2024-04-29 14:25:58.436193', '10.85']","[' 2024-04-29 14:25:58.436193', '1636.05525']"
2492,"[' 2024-04-29 14:25:58.634886', '10.86']","[' 2024-04-29 14:25:58.634886', '1681.12814']"
2493,"[' 2024-04-29 14:25:58.835019', '10.89']","[' 2024-04-29 14:25:58.835019', '1751.08821']"
2494,"[' 2024-04-29 14:25:59.030390', '10.91']","[' 2024-04-29 14:25:59.030390', '1649.85445']"
2495,"[' 2024-04-29 14:25:59.244711', '10.93']","[' 2024-04-29 14:25:59.244711', '1917.68073']"
2496,"[' 2024-04-29 14:25:59.446288', '10.94']","[' 2024-04-29 14:25:59.446288', '1565.49909']"
2497,"[' 2024-04-29 14:25:59.635928', '10.95']","[' 2024-04-29 14:25:59.635928', '1683.14477']"
2498,"[' 2024-04-29 14:25:59.834690', '10.97']","[' 2024-04-29 14:25:59.834690', '1686.4055']"
2499,"[' 2024-04-29 14:26:00.036563', '10.98']","[' 2024-04-29 14:26:00.036563', '1700.92657']"
2500,"[' 2024-04-29 14:26:00.235638', '11.01']","[' 2024-04-29 14:26:00.235638', '1675.45437']"
2501,"[' 2024-04-29 14:26:00.435912', '11.03']","[' 2024-04-29 14:26:00.435912', '1577.45154']"
2502,"[' 2024-04-29 14:26:00.646600', '11.05']","[' 2024-04-29 14:26:00.646600', '1630.20947']"
2503,"[' 2024-04-29 14:26:00.844757', '11.06']","[' 2024-04-29 14:26:00.844757', '1611.67908']"
2504,"[' 2024-04-29 14:26:01.035813', '11.06']","[' 2024-04-29 14:26:01.035813', '1568.00402']"
2505,"[' 2024-04-29 14:26:01.244502', '11.07']","[' 2024-04-29 14:26:01.244502', '1572.99814']"
2506,"[' 2024-04-29 14:26:01.435884', '11.07']","[' 2024-04-29 14:26:01.435884', '1643.01521']"
2507,"[' 2024-04-29 14:26:01.646557', '11.07']","[' 2024-04-29 14:26:01.646557', '1475.92131']"
2508,"[' 2024-04-29 14:26:01.844768', '11.06']","[' 2024-04-29 14:26:01.844768', '1716.47012']"
2509,"[' 2024-04-29 14:26:02.034682', '11.07']","[' 2024-04-29 14:26:02.034682', '1620.99255']"
2510,"[' 2024-04-29 14:26:02.246284', '11.07']","[' 2024-04-29 14:26:02.246284', '1502.99912']"
2511,"[' 2024-04-29 14:26:02.444824', '11.07']","[' 2024-04-29 14:26:02.444824', '1681.32183']"
2512,"[' 2024-04-29 14:26:02.644841', '11.07']","[' 2024-04-29 14:26:02.644841', '1543.43862']"
2513,"[' 2024-04-29 14:26:02.835565', '11.07']","[' 2024-04-29 14:26:02.835565', '1568.52512']"
2514,"[' 2024-04-29 14:26:03.046627', '11.08']","[' 2024-04-29 14:26:03.046627', '1645.22209']"
2515,"[' 2024-04-29 14:26:03.244647', '11.08']","[' 2024-04-29 14:26:03.244647', '1551.25612']"
2516,"[' 2024-04-29 14:26:03.446319', '11.08']","[' 2024-04-29 14:26:03.446319', '1697.47955']"
2517,"[' 2024-04-29 14:26:03.635586', '11.08']","[' 2024-04-29 14:26:03.635586', '1556.40947']"
2518,"[' 2024-04-29 14:26:03.836146', '11.08']","[' 2024-04-29 14:26:03.836146', '1475.61917']"
2519,"[' 2024-04-29 14:26:04.043889', '11.08']","[' 2024-04-29 14:26:04.043889', '1569.60058']"
2520,"[' 2024-04-29 14:26:04.244556', '11.08']","[' 2024-04-29 14:26:04.244556', '1733.99867']"
2521,"[' 2024-04-29 14:26:04.443240', '11.07']","[' 2024-04-29 14:26:04.443240', '1577.81743']"
2522,"[' 2024-04-29 14:26:04.636225', '11.07']","[' 2024-04-29 14:26:04.636225', '1419.87677']"
