,load,ohms
103,"[' 2024-04-29 13:57:02.839519', ' 0.26']","[' 2024-04-29 13:57:02.839519', ' 217634.328']"
104,"[' 2024-04-29 13:57:03.048331', ' 0.265']","[' 2024-04-29 13:57:03.048331', ' 213143.617']"
105,"[' 2024-04-29 13:57:03.249812', ' 0.272']","[' 2024-04-29 13:57:03.249812', ' 214700.527']"
106,"[' 2024-04-29 13:57:03.450487', ' 0.279']","[' 2024-04-29 13:57:03.450487', ' 210437.191']"
107,"[' 2024-04-29 13:57:03.649724', ' 0.281']","[' 2024-04-29 13:57:03.649724', ' 205727.8']"
108,"[' 2024-04-29 13:57:03.848591', ' 0.283']","[' 2024-04-29 13:57:03.848591', ' 202999.094']"
109,"[' 2024-04-29 13:57:04.048617', ' 0.29']","[' 2024-04-29 13:57:04.048617', ' 192106.386']"
110,"[' 2024-04-29 13:57:04.248786', ' 0.306']","[' 2024-04-29 13:57:04.248786', ' 183775.931']"
111,"[' 2024-04-29 13:57:04.449283', ' 0.309']","[' 2024-04-29 13:57:04.449283', ' 171040.149']"
112,"[' 2024-04-29 13:57:04.648455', ' 0.311']","[' 2024-04-29 13:57:04.648455', ' 169666.245']"
113,"[' 2024-04-29 13:57:04.848943', ' 0.313']","[' 2024-04-29 13:57:04.848943', ' 169768.46']"
114,"[' 2024-04-29 13:57:05.046620', ' 0.314']","[' 2024-04-29 13:57:05.046620', ' 166882.248']"
115,"[' 2024-04-29 13:57:05.265637', ' 0.318']","[' 2024-04-29 13:57:05.265637', ' 157254.255']"
116,"[' 2024-04-29 13:57:05.434227', ' 0.326']","[' 2024-04-29 13:57:05.434227', ' 150169.209']"
117,"[' 2024-04-29 13:57:05.649387', ' 0.337']","[' 2024-04-29 13:57:05.649387', ' 147098.359']"
118,"[' 2024-04-29 13:57:05.849173', ' 0.342']","[' 2024-04-29 13:57:05.849173', ' 144144.45']"
119,"[' 2024-04-29 13:57:06.049114', ' 0.345']","[' 2024-04-29 13:57:06.049114', ' 140433.254']"
120,"[' 2024-04-29 13:57:06.248074', ' 0.35']","[' 2024-04-29 13:57:06.248074', ' 137451.463']"
121,"[' 2024-04-29 13:57:06.449048', ' 0.354']","[' 2024-04-29 13:57:06.449048', ' 133169.833']"
122,"[' 2024-04-29 13:57:06.647692', ' 0.362']","[' 2024-04-29 13:57:06.647692', ' 131331.891']"
123,"[' 2024-04-29 13:57:06.848853', ' 0.369']","[' 2024-04-29 13:57:06.848853', ' 128744.582']"
124,"[' 2024-04-29 13:57:07.050556', ' 0.377']","[' 2024-04-29 13:57:07.050556', ' 125957.84']"
125,"[' 2024-04-29 13:57:07.249663', ' 0.381']","[' 2024-04-29 13:57:07.249663', ' 123582.444']"
126,"[' 2024-04-29 13:57:07.448466', ' 0.387']","[' 2024-04-29 13:57:07.448466', ' 121566.974']"
127,"[' 2024-04-29 13:57:07.649937', ' 0.389']","[' 2024-04-29 13:57:07.649937', ' 119639.225']"
128,"[' 2024-04-29 13:57:07.848911', ' 0.392']","[' 2024-04-29 13:57:07.848911', ' 118089.782']"
129,"[' 2024-04-29 13:57:08.049071', ' 0.396']","[' 2024-04-29 13:57:08.049071', ' 115335.004']"
130,"[' 2024-04-29 13:57:08.232426', ' 0.41']","[' 2024-04-29 13:57:08.232426', ' 111242.818']"
131,"[' 2024-04-29 13:57:08.449555', ' 0.422']","[' 2024-04-29 13:57:08.449555', ' 105826.167']"
132,"[' 2024-04-29 13:57:08.647624', ' 0.427']","[' 2024-04-29 13:57:08.647624', ' 106188.868']"
133,"[' 2024-04-29 13:57:08.864556', ' 0.429']","[' 2024-04-29 13:57:08.864556', ' 105200.99']"
134,"[' 2024-04-29 13:57:09.049094', ' 0.432']","[' 2024-04-29 13:57:09.049094', ' 105225.554']"
135,"[' 2024-04-29 13:57:09.247948', ' 0.432']","[' 2024-04-29 13:57:09.247948', ' 104950.452']"
136,"[' 2024-04-29 13:57:09.448977', ' 0.432']","[' 2024-04-29 13:57:09.448977', ' 104540.599']"
137,"[' 2024-04-29 13:57:09.649203', ' 0.432']","[' 2024-04-29 13:57:09.649203', ' 104039.193']"
138,"[' 2024-04-29 13:57:09.843808', ' 0.433']","[' 2024-04-29 13:57:09.843808', ' 104097.157']"
139,"[' 2024-04-29 13:57:10.047584', ' 0.434']","[' 2024-04-29 13:57:10.047584', ' 103932.473']"
140,"[' 2024-04-29 13:57:10.248847', ' 0.436']","[' 2024-04-29 13:57:10.248847', ' 102708.829']"
141,"[' 2024-04-29 13:57:10.449805', ' 0.439']","[' 2024-04-29 13:57:10.449805', ' 101612.518']"
142,"[' 2024-04-29 13:57:10.648598', ' 0.446']","[' 2024-04-29 13:57:10.648598', ' 99617.5065']"
143,"[' 2024-04-29 13:57:10.848545', ' 0.454']","[' 2024-04-29 13:57:10.848545', ' 96670.9976']"
144,"[' 2024-04-29 13:57:11.048373', ' 0.463']","[' 2024-04-29 13:57:11.048373', ' 94707.6005']"
145,"[' 2024-04-29 13:57:11.263346', ' 0.474']","[' 2024-04-29 13:57:11.263346', ' 93357.8019']"
146,"[' 2024-04-29 13:57:11.447509', ' 0.484']","[' 2024-04-29 13:57:11.447509', ' 90415.3839']"
147,"[' 2024-04-29 13:57:11.648937', ' 0.494']","[' 2024-04-29 13:57:11.648937', ' 89477.5919']"
148,"[' 2024-04-29 13:57:11.849175', ' 0.5']","[' 2024-04-29 13:57:11.849175', ' 89293.5451']"
149,"[' 2024-04-29 13:57:12.048344', ' 0.504']","[' 2024-04-29 13:57:12.048344', ' 88686.4276']"
150,"[' 2024-04-29 13:57:12.248888', ' 0.511']","[' 2024-04-29 13:57:12.248888', ' 87529.3676']"
151,"[' 2024-04-29 13:57:12.443192', ' 0.516']","[' 2024-04-29 13:57:12.443192', ' 86860.903']"
152,"[' 2024-04-29 13:57:12.663155', ' 0.521']","[' 2024-04-29 13:57:12.663155', ' 86623.6365']"
153,"[' 2024-04-29 13:57:12.847806', ' 0.524']","[' 2024-04-29 13:57:12.847806', ' 86067.4028']"
154,"[' 2024-04-29 13:57:13.048798', ' 0.53']","[' 2024-04-29 13:57:13.048798', ' 85330.39']"
155,"[' 2024-04-29 13:57:13.247875', ' 0.533']","[' 2024-04-29 13:57:13.247875', ' 84023.0579']"
156,"[' 2024-04-29 13:57:13.448913', ' 0.542']","[' 2024-04-29 13:57:13.448913', ' 83389.3942']"
157,"[' 2024-04-29 13:57:13.648798', ' 0.55']","[' 2024-04-29 13:57:13.648798', ' 82458.0245']"
158,"[' 2024-04-29 13:57:13.848901', ' 0.557']","[' 2024-04-29 13:57:13.848901', ' 81932.3952']"
159,"[' 2024-04-29 13:57:14.049668', ' 0.563']","[' 2024-04-29 13:57:14.049668', ' 81674.5589']"
160,"[' 2024-04-29 13:57:14.248959', ' 0.567']","[' 2024-04-29 13:57:14.248959', ' 81167.5144']"
161,"[' 2024-04-29 13:57:14.448352', ' 0.57']","[' 2024-04-29 13:57:14.448352', ' 80629.7747']"
162,"[' 2024-04-29 13:57:14.664345', ' 0.576']","[' 2024-04-29 13:57:14.664345', ' 80078.2402']"
163,"[' 2024-04-29 13:57:14.849148', ' 0.585']","[' 2024-04-29 13:57:14.849148', ' 77938.965']"
164,"[' 2024-04-29 13:57:15.048733', ' 0.594']","[' 2024-04-29 13:57:15.048733', ' 76706.8944']"
165,"[' 2024-04-29 13:57:15.248443', ' 0.603']","[' 2024-04-29 13:57:15.248443', ' 75839.8104']"
166,"[' 2024-04-29 13:57:15.448986', ' 0.608']","[' 2024-04-29 13:57:15.448986', ' 74924.1331']"
167,"[' 2024-04-29 13:57:15.647394', ' 0.613']","[' 2024-04-29 13:57:15.647394', ' 73659.4659']"
168,"[' 2024-04-29 13:57:15.849323', ' 0.618']","[' 2024-04-29 13:57:15.849323', ' 71499.7969']"
169,"[' 2024-04-29 13:57:16.064068', ' 0.623']","[' 2024-04-29 13:57:16.064068', ' 70762.1038']"
170,"[' 2024-04-29 13:57:16.248477', ' 0.628']","[' 2024-04-29 13:57:16.248477', ' 70304.4585']"
171,"[' 2024-04-29 13:57:16.470608', ' 0.633']","[' 2024-04-29 13:57:16.470608', ' 69932.0761']"
172,"[' 2024-04-29 13:57:16.669186', ' 0.635']","[' 2024-04-29 13:57:16.669186', ' 68289.9442']"
173,"[' 2024-04-29 13:57:16.864311', ' 0.642']","[' 2024-04-29 13:57:16.864311', ' 67248.2899']"
174,"[' 2024-04-29 13:57:17.064138', ' 0.657']","[' 2024-04-29 13:57:17.064138', ' 66617.5719']"
175,"[' 2024-04-29 13:57:17.264112', ' 0.665']","[' 2024-04-29 13:57:17.264112', ' 65648.7808']"
176,"[' 2024-04-29 13:57:17.468700', ' 0.667']","[' 2024-04-29 13:57:17.468700', ' 65174.6225']"
177,"[' 2024-04-29 13:57:17.664677', ' 0.67']","[' 2024-04-29 13:57:17.664677', ' 64666.1392']"
178,"[' 2024-04-29 13:57:17.865091', ' 0.673']","[' 2024-04-29 13:57:17.865091', ' 63927.4084']"
179,"[' 2024-04-29 13:57:18.066101', ' 0.674']","[' 2024-04-29 13:57:18.066101', ' 63657.1398']"
180,"[' 2024-04-29 13:57:18.281053', ' 0.675']","[' 2024-04-29 13:57:18.281053', ' 63151.0387']"
181,"[' 2024-04-29 13:57:18.464800', ' 0.678']","[' 2024-04-29 13:57:18.464800', ' 63121.1519']"
182,"[' 2024-04-29 13:57:18.663847', ' 0.681']","[' 2024-04-29 13:57:18.663847', ' 62229.4061']"
183,"[' 2024-04-29 13:57:18.847670', ' 0.683']","[' 2024-04-29 13:57:18.847670', ' 61994.235']"
184,"[' 2024-04-29 13:57:19.063251', ' 0.687']","[' 2024-04-29 13:57:19.063251', ' 61014.5826']"
185,"[' 2024-04-29 13:57:19.247752', ' 0.692']","[' 2024-04-29 13:57:19.247752', ' 60783.3258']"
186,"[' 2024-04-29 13:57:19.457444', ' 0.699']","[' 2024-04-29 13:57:19.457444', ' 60198.7234']"
187,"[' 2024-04-29 13:57:19.647658', ' 0.707']","[' 2024-04-29 13:57:19.647658', ' 58418.9355']"
188,"[' 2024-04-29 13:57:19.848593', ' 0.716']","[' 2024-04-29 13:57:19.848593', ' 58116.0404']"
189,"[' 2024-04-29 13:57:20.063312', ' 0.721']","[' 2024-04-29 13:57:20.063312', ' 57685.9672']"
190,"[' 2024-04-29 13:57:20.247132', ' 0.724']","[' 2024-04-29 13:57:20.247132', ' 56279.2676']"
191,"[' 2024-04-29 13:57:20.454937', ' 0.728']","[' 2024-04-29 13:57:20.454937', ' 56046.4839']"
192,"[' 2024-04-29 13:57:20.663646', ' 0.734']","[' 2024-04-29 13:57:20.663646', ' 54701.8657']"
193,"[' 2024-04-29 13:57:20.863723', ' 0.748']","[' 2024-04-29 13:57:20.863723', ' 53979.3442']"
194,"[' 2024-04-29 13:57:21.047703', ' 0.756']","[' 2024-04-29 13:57:21.047703', ' 53267.8782']"
195,"[' 2024-04-29 13:57:21.232424', ' 0.767']","[' 2024-04-29 13:57:21.232424', ' 52726.774']"
196,"[' 2024-04-29 13:57:21.440378', ' 0.776']","[' 2024-04-29 13:57:21.440378', ' 51908.6343']"
197,"[' 2024-04-29 13:57:21.647546', ' 0.782']","[' 2024-04-29 13:57:21.647546', ' 51304.7204']"
198,"[' 2024-04-29 13:57:21.846707', ' 0.786']","[' 2024-04-29 13:57:21.846707', ' 50575.6793']"
199,"[' 2024-04-29 13:57:22.064047', ' 0.792']","[' 2024-04-29 13:57:22.064047', ' 50308.6262']"
200,"[' 2024-04-29 13:57:22.266548', ' 0.794']","[' 2024-04-29 13:57:22.266548', ' 50334.3895']"
201,"[' 2024-04-29 13:57:22.465624', ' 0.801']","[' 2024-04-29 13:57:22.465624', ' 49362.5613']"
202,"[' 2024-04-29 13:57:22.657371', ' 0.807']","[' 2024-04-29 13:57:22.657371', ' 49102.2651']"
203,"[' 2024-04-29 13:57:22.856264', ' 0.814']","[' 2024-04-29 13:57:22.856264', ' 48829.1017']"
204,"[' 2024-04-29 13:57:23.057063', ' 0.815']","[' 2024-04-29 13:57:23.057063', ' 48616.9105']"
205,"[' 2024-04-29 13:57:23.246916', ' 0.82']","[' 2024-04-29 13:57:23.246916', ' 48203.7264']"
206,"[' 2024-04-29 13:57:23.463072', ' 0.826']","[' 2024-04-29 13:57:23.463072', ' 47499.0705']"
207,"[' 2024-04-29 13:57:23.648020', ' 0.832']","[' 2024-04-29 13:57:23.648020', ' 47113.967']"
208,"[' 2024-04-29 13:57:23.862412', ' 0.838']","[' 2024-04-29 13:57:23.862412', ' 46386.8127']"
209,"[' 2024-04-29 13:57:24.063926', ' 0.844']","[' 2024-04-29 13:57:24.063926', ' 46274.8132']"
210,"[' 2024-04-29 13:57:24.247369', ' 0.846']","[' 2024-04-29 13:57:24.247369', ' 45625.7822']"
211,"[' 2024-04-29 13:57:24.455884', ' 0.85']","[' 2024-04-29 13:57:24.455884', ' 45478.6363']"
212,"[' 2024-04-29 13:57:24.654199', ' 0.853']","[' 2024-04-29 13:57:24.654199', ' 45148.3019']"
213,"[' 2024-04-29 13:57:24.864496', ' 0.857']","[' 2024-04-29 13:57:24.864496', ' 44452.0358']"
214,"[' 2024-04-29 13:57:25.063486', ' 0.865']","[' 2024-04-29 13:57:25.063486', ' 43994.9692']"
215,"[' 2024-04-29 13:57:25.247895', ' 0.869']","[' 2024-04-29 13:57:25.247895', ' 43344.163']"
216,"[' 2024-04-29 13:57:25.463033', ' 0.879']","[' 2024-04-29 13:57:25.463033', ' 42866.2766']"
217,"[' 2024-04-29 13:57:25.663299', ' 0.885']","[' 2024-04-29 13:57:25.663299', ' 42573.159']"
218,"[' 2024-04-29 13:57:25.847659', ' 0.892']","[' 2024-04-29 13:57:25.847659', ' 42301.1769']"
219,"[' 2024-04-29 13:57:26.062897', ' 0.897']","[' 2024-04-29 13:57:26.062897', ' 41683.1309']"
220,"[' 2024-04-29 13:57:26.264410', ' 0.905']","[' 2024-04-29 13:57:26.264410', ' 41489.5851']"
221,"[' 2024-04-29 13:57:26.447673', ' 0.909']","[' 2024-04-29 13:57:26.447673', ' 40935.5028']"
222,"[' 2024-04-29 13:57:26.657415', ' 0.915']","[' 2024-04-29 13:57:26.657415', ' 40905.9379']"
223,"[' 2024-04-29 13:57:26.867379', ' 0.923']","[' 2024-04-29 13:57:26.867379', ' 40602.726']"
224,"[' 2024-04-29 13:57:27.046702', ' 0.927']","[' 2024-04-29 13:57:27.046702', ' 39720.507']"
225,"[' 2024-04-29 13:57:27.232432', ' 0.934']","[' 2024-04-29 13:57:27.232432', ' 39034.1943']"
226,"[' 2024-04-29 13:57:27.464743', ' 0.94']","[' 2024-04-29 13:57:27.464743', ' 38924.7881']"
227,"[' 2024-04-29 13:57:27.647938', ' 0.948']","[' 2024-04-29 13:57:27.647938', ' 38467.9627']"
228,"[' 2024-04-29 13:57:27.865384', ' 0.955']","[' 2024-04-29 13:57:27.865384', ' 38279.4646']"
229,"[' 2024-04-29 13:57:28.045956', ' 0.961']","[' 2024-04-29 13:57:28.045956', ' 37584.6725']"
230,"[' 2024-04-29 13:57:28.239493', ' 0.967']","[' 2024-04-29 13:57:28.239493', ' 37511.6514']"
231,"[' 2024-04-29 13:57:28.446862', ' 0.97']","[' 2024-04-29 13:57:28.446862', ' 37238.7701']"
232,"[' 2024-04-29 13:57:28.666940', ' 0.973']","[' 2024-04-29 13:57:28.666940', ' 36724.9694']"
233,"[' 2024-04-29 13:57:28.863763', ' 0.982']","[' 2024-04-29 13:57:28.863763', ' 36344.1983']"
234,"[' 2024-04-29 13:57:29.068910', ' 0.994']","[' 2024-04-29 13:57:29.068910', ' 36212.7029']"
235,"[' 2024-04-29 13:57:29.263771', ' 1.0']","[' 2024-04-29 13:57:29.263771', ' 35894.3904']"
236,"[' 2024-04-29 13:57:29.463579', ' 1.005']","[' 2024-04-29 13:57:29.463579', ' 35972.3763']"
237,"[' 2024-04-29 13:57:29.645320', ' 1.005']","[' 2024-04-29 13:57:29.645320', ' 35588.2768']"
238,"[' 2024-04-29 13:57:29.857648', ' 1.007']","[' 2024-04-29 13:57:29.857648', ' 35405.8078']"
239,"[' 2024-04-29 13:57:30.063702', ' 1.012']","[' 2024-04-29 13:57:30.063702', ' 35322.0363']"
240,"[' 2024-04-29 13:57:30.267212', ' 1.014']","[' 2024-04-29 13:57:30.267212', ' 35118.8045']"
241,"[' 2024-04-29 13:57:30.480968', ' 1.016']","[' 2024-04-29 13:57:30.480968', ' 34962.7615']"
242,"[' 2024-04-29 13:57:30.664560', ' 1.021']","[' 2024-04-29 13:57:30.664560', ' 34544.4929']"
243,"[' 2024-04-29 13:57:30.880542', ' 1.026']","[' 2024-04-29 13:57:30.880542', ' 34189.9966']"
244,"[' 2024-04-29 13:57:31.066416', ' 1.033']","[' 2024-04-29 13:57:31.066416', ' 33568.6092']"
245,"[' 2024-04-29 13:57:31.264807', ' 1.044']","[' 2024-04-29 13:57:31.264807', ' 33261.4346']"
246,"[' 2024-04-29 13:57:31.433743', ' 1.051']","[' 2024-04-29 13:57:31.433743', ' 33087.5153']"
247,"[' 2024-04-29 13:57:31.633873', ' 1.057']","[' 2024-04-29 13:57:31.633873', ' 32894.8373']"
248,"[' 2024-04-29 13:57:31.863813', ' 1.061']","[' 2024-04-29 13:57:31.863813', ' 32818.2669']"
249,"[' 2024-04-29 13:57:32.062900', ' 1.065']","[' 2024-04-29 13:57:32.062900', ' 32579.231']"
250,"[' 2024-04-29 13:57:32.264218', ' 1.072']","[' 2024-04-29 13:57:32.264218', ' 32491.6663']"
251,"[' 2024-04-29 13:57:32.480526', ' 1.076']","[' 2024-04-29 13:57:32.480526', ' 32128.2043']"
252,"[' 2024-04-29 13:57:32.666392', ' 1.083']","[' 2024-04-29 13:57:32.666392', ' 31648.4943']"
253,"[' 2024-04-29 13:57:32.863242', ' 1.087']","[' 2024-04-29 13:57:32.863242', ' 31810.6359']"
254,"[' 2024-04-29 13:57:33.064518', ' 1.094']","[' 2024-04-29 13:57:33.064518', ' 31405.7212']"
255,"[' 2024-04-29 13:57:33.236410', ' 1.101']","[' 2024-04-29 13:57:33.236410', ' 31202.1007']"
256,"[' 2024-04-29 13:57:33.481205', ' 1.107']","[' 2024-04-29 13:57:33.481205', ' 31104.5693']"
257,"[' 2024-04-29 13:57:33.663597', ' 1.113']","[' 2024-04-29 13:57:33.663597', ' 30538.1498']"
258,"[' 2024-04-29 13:57:33.863255', ' 1.119']","[' 2024-04-29 13:57:33.863255', ' 30704.6469']"
259,"[' 2024-04-29 13:57:34.063639', ' 1.123']","[' 2024-04-29 13:57:34.063639', ' 30358.6163']"
260,"[' 2024-04-29 13:57:34.264563', ' 1.128']","[' 2024-04-29 13:57:34.264563', ' 30163.9872']"
261,"[' 2024-04-29 13:57:34.464480', ' 1.131']","[' 2024-04-29 13:57:34.464480', ' 29701.1812']"
262,"[' 2024-04-29 13:57:34.663992', ' 1.137']","[' 2024-04-29 13:57:34.663992', ' 29520.3237']"
263,"[' 2024-04-29 13:57:34.866069', ' 1.143']","[' 2024-04-29 13:57:34.866069', ' 29219.0066']"
264,"[' 2024-04-29 13:57:35.062787', ' 1.15']","[' 2024-04-29 13:57:35.062787', ' 28720.9286']"
265,"[' 2024-04-29 13:57:35.262635', ' 1.155']","[' 2024-04-29 13:57:35.262635', ' 28450.1041']"
266,"[' 2024-04-29 13:57:35.464312', ' 1.163']","[' 2024-04-29 13:57:35.464312', ' 28089.619']"
267,"[' 2024-04-29 13:57:35.662617', ' 1.172']","[' 2024-04-29 13:57:35.662617', ' 27900.3967']"
268,"[' 2024-04-29 13:57:35.863438', ' 1.178']","[' 2024-04-29 13:57:35.863438', ' 27772.222']"
269,"[' 2024-04-29 13:57:36.063695', ' 1.183']","[' 2024-04-29 13:57:36.063695', ' 27387.4528']"
270,"[' 2024-04-29 13:57:36.263967', ' 1.189']","[' 2024-04-29 13:57:36.263967', ' 27305.0404']"
271,"[' 2024-04-29 13:57:36.463233', ' 1.192']","[' 2024-04-29 13:57:36.463233', ' 27179.2391']"
272,"[' 2024-04-29 13:57:36.667424', ' 1.197']","[' 2024-04-29 13:57:36.667424', ' 27110.3416']"
273,"[' 2024-04-29 13:57:36.863671', ' 1.201']","[' 2024-04-29 13:57:36.863671', ' 26966.4229']"
274,"[' 2024-04-29 13:57:37.062732', ' 1.204']","[' 2024-04-29 13:57:37.062732', ' 26559.8182']"
275,"[' 2024-04-29 13:57:37.263560', ' 1.212']","[' 2024-04-29 13:57:37.263560', ' 26419.3202']"
276,"[' 2024-04-29 13:57:37.462321', ' 1.215']","[' 2024-04-29 13:57:37.462321', ' 26151.824']"
277,"[' 2024-04-29 13:57:37.665544', ' 1.221']","[' 2024-04-29 13:57:37.665544', ' 25957.148']"
278,"[' 2024-04-29 13:57:37.866203', ' 1.226']","[' 2024-04-29 13:57:37.866203', ' 25667.1218']"
279,"[' 2024-04-29 13:57:38.063597', ' 1.236']","[' 2024-04-29 13:57:38.063597', ' 25127.7471']"
280,"[' 2024-04-29 13:57:38.255217', ' 1.246']","[' 2024-04-29 13:57:38.255217', ' 25060.6164']"
281,"[' 2024-04-29 13:57:38.462537', ' 1.255']","[' 2024-04-29 13:57:38.462537', ' 24738.8608']"
282,"[' 2024-04-29 13:57:38.646166', ' 1.263']","[' 2024-04-29 13:57:38.646166', ' 24567.1677']"
283,"[' 2024-04-29 13:57:38.855599', ' 1.271']","[' 2024-04-29 13:57:38.855599', ' 24289.5191']"
284,"[' 2024-04-29 13:57:39.063803', ' 1.275']","[' 2024-04-29 13:57:39.063803', ' 24153.6344']"
285,"[' 2024-04-29 13:57:39.266383', ' 1.277']","[' 2024-04-29 13:57:39.266383', ' 24155.2982']"
286,"[' 2024-04-29 13:57:39.462699', ' 1.282']","[' 2024-04-29 13:57:39.462699', ' 23931.3522']"
287,"[' 2024-04-29 13:57:39.655903', ' 1.286']","[' 2024-04-29 13:57:39.655903', ' 23742.473']"
288,"[' 2024-04-29 13:57:39.862471', ' 1.288']","[' 2024-04-29 13:57:39.862471', ' 23858.5355']"
289,"[' 2024-04-29 13:57:40.057847', ' 1.291']","[' 2024-04-29 13:57:40.057847', ' 23707.1651']"
290,"[' 2024-04-29 13:57:40.262480', ' 1.295']","[' 2024-04-29 13:57:40.262480', ' 23461.1056']"
291,"[' 2024-04-29 13:57:40.462419', ' 1.301']","[' 2024-04-29 13:57:40.462419', ' 23469.6632']"
292,"[' 2024-04-29 13:57:40.645012', ' 1.307']","[' 2024-04-29 13:57:40.645012', ' 23407.7357']"
293,"[' 2024-04-29 13:57:40.840666', ' 1.311']","[' 2024-04-29 13:57:40.840666', ' 23180.2201']"
294,"[' 2024-04-29 13:57:41.056891', ' 1.318']","[' 2024-04-29 13:57:41.056891', ' 22702.2309']"
295,"[' 2024-04-29 13:57:41.262768', ' 1.325']","[' 2024-04-29 13:57:41.262768', ' 22628.7477']"
296,"[' 2024-04-29 13:57:41.455006', ' 1.334']","[' 2024-04-29 13:57:41.455006', ' 22468.2182']"
297,"[' 2024-04-29 13:57:41.655718', ' 1.338']","[' 2024-04-29 13:57:41.655718', ' 22112.85']"
298,"[' 2024-04-29 13:57:41.862306', ' 1.346']","[' 2024-04-29 13:57:41.862306', ' 21935.2407']"
299,"[' 2024-04-29 13:57:42.066090', ' 1.351']","[' 2024-04-29 13:57:42.066090', ' 21702.3421']"
300,"[' 2024-04-29 13:57:42.262324', ' 1.36']","[' 2024-04-29 13:57:42.262324', ' 21776.5071']"
301,"[' 2024-04-29 13:57:42.463156', ' 1.364']","[' 2024-04-29 13:57:42.463156', ' 21569.5255']"
302,"[' 2024-04-29 13:57:42.667441', ' 1.37']","[' 2024-04-29 13:57:42.667441', ' 21637.3188']"
303,"[' 2024-04-29 13:57:42.862427', ' 1.375']","[' 2024-04-29 13:57:42.862427', ' 21245.5072']"
304,"[' 2024-04-29 13:57:43.063481', ' 1.383']","[' 2024-04-29 13:57:43.063481', ' 21353.7873']"
305,"[' 2024-04-29 13:57:43.254199', ' 1.385']","[' 2024-04-29 13:57:43.254199', ' 21075.1001']"
306,"[' 2024-04-29 13:57:43.462401', ' 1.389']","[' 2024-04-29 13:57:43.462401', ' 20945.9786']"
307,"[' 2024-04-29 13:57:43.663231', ' 1.394']","[' 2024-04-29 13:57:43.663231', ' 20993.3843']"
308,"[' 2024-04-29 13:57:43.864279', ' 1.397']","[' 2024-04-29 13:57:43.864279', ' 20785.5789']"
309,"[' 2024-04-29 13:57:44.063285', ' 1.405']","[' 2024-04-29 13:57:44.063285', ' 20525.9622']"
310,"[' 2024-04-29 13:57:44.262890', ' 1.412']","[' 2024-04-29 13:57:44.262890', ' 20534.825']"
311,"[' 2024-04-29 13:57:44.462832', ' 1.42']","[' 2024-04-29 13:57:44.462832', ' 20278.8602']"
312,"[' 2024-04-29 13:57:44.662846', ' 1.426']","[' 2024-04-29 13:57:44.662846', ' 20113.6004']"
313,"[' 2024-04-29 13:57:44.865846', ' 1.432']","[' 2024-04-29 13:57:44.865846', ' 19997.446']"
314,"[' 2024-04-29 13:57:45.055031', ' 1.437']","[' 2024-04-29 13:57:45.055031', ' 19980.7081']"
315,"[' 2024-04-29 13:57:45.262974', ' 1.445']","[' 2024-04-29 13:57:45.262974', ' 19728.352']"
316,"[' 2024-04-29 13:57:45.462262', ' 1.451']","[' 2024-04-29 13:57:45.462262', ' 19532.6514']"
317,"[' 2024-04-29 13:57:45.666505', ' 1.457']","[' 2024-04-29 13:57:45.666505', ' 19638.0388']"
318,"[' 2024-04-29 13:57:45.864123', ' 1.461']","[' 2024-04-29 13:57:45.864123', ' 19453.9766']"
319,"[' 2024-04-29 13:57:46.063025', ' 1.468']","[' 2024-04-29 13:57:46.063025', ' 19205.5163']"
320,"[' 2024-04-29 13:57:46.266248', ' 1.471']","[' 2024-04-29 13:57:46.266248', ' 19226.4792']"
321,"[' 2024-04-29 13:57:46.462138', ' 1.476']","[' 2024-04-29 13:57:46.462138', ' 19117.9191']"
322,"[' 2024-04-29 13:57:46.653345', ' 1.48']","[' 2024-04-29 13:57:46.653345', ' 19065.5671']"
323,"[' 2024-04-29 13:57:46.865759', ' 1.482']","[' 2024-04-29 13:57:46.865759', ' 18978.4368']"
324,"[' 2024-04-29 13:57:47.062596', ' 1.489']","[' 2024-04-29 13:57:47.062596', ' 19007.1998']"
325,"[' 2024-04-29 13:57:47.261838', ' 1.495']","[' 2024-04-29 13:57:47.261838', ' 18754.8877']"
326,"[' 2024-04-29 13:57:47.463795', ' 1.5']","[' 2024-04-29 13:57:47.463795', ' 18684.882']"
327,"[' 2024-04-29 13:57:47.679670', ' 1.506']","[' 2024-04-29 13:57:47.679670', ' 18679.2786']"
328,"[' 2024-04-29 13:57:47.863073', ' 1.509']","[' 2024-04-29 13:57:47.863073', ' 18613.6995']"
329,"[' 2024-04-29 13:57:48.061864', ' 1.516']","[' 2024-04-29 13:57:48.061864', ' 18612.3429']"
330,"[' 2024-04-29 13:57:48.279985', ' 1.521']","[' 2024-04-29 13:57:48.279985', ' 18340.9918']"
331,"[' 2024-04-29 13:57:48.465427', ' 1.528']","[' 2024-04-29 13:57:48.465427', ' 18295.8738']"
332,"[' 2024-04-29 13:57:48.661803', ' 1.534']","[' 2024-04-29 13:57:48.661803', ' 18182.6262']"
333,"[' 2024-04-29 13:57:48.861532', ' 1.544']","[' 2024-04-29 13:57:48.861532', ' 17974.9044']"
334,"[' 2024-04-29 13:57:49.062560', ' 1.549']","[' 2024-04-29 13:57:49.062560', ' 17828.4346']"
335,"[' 2024-04-29 13:57:49.263429', ' 1.557']","[' 2024-04-29 13:57:49.263429', ' 17815.624']"
336,"[' 2024-04-29 13:57:49.463548', ' 1.56']","[' 2024-04-29 13:57:49.463548', ' 17515.0102']"
